timestamp,user_id,session_id,usage_index,task_label,event_type,key,button,x,y
2025-11-22T05:13:22.640258,1,20251122051251_1_4x8c,1,study,key_press,s,,,
2025-11-22T05:13:24.635350,1,20251122051251_1_4x8c,1,study,key_press,r,,,
2025-11-22T05:13:25.826659,1,20251122051251_1_4x8c,1,study,key_press,i,,,
2025-11-22T05:13:27.139878,1,20251122051251_1_4x8c,1,study,key_press,o,,,
2025-11-22T05:13:27.573162,1,20251122051251_1_4x8c,1,study,key_press,k,,,
2025-11-22T05:13:27.986547,1,20251122051251_1_4x8c,1,study,key_press,j,,,
2025-11-22T05:13:28.657362,1,20251122051251_1_4x8c,1,study,key_press,g,,,
2025-11-22T05:13:29.511440,1,20251122051251_1_4x8c,1,study,key_press,f,,,
2025-11-22T05:13:30.136299,1,20251122051251_1_4x8c,1,study,key_press,n,,,
2025-11-22T05:13:30.667319,1,20251122051251_1_4x8c,1,study,key_press,g,,,
2025-11-22T05:13:31.441077,1,20251122051251_1_4x8c,1,study,key_press,e,,,
2025-11-22T05:13:32.055819,1,20251122051251_1_4x8c,1,study,key_press,d,,,
2025-11-22T05:13:33.067853,1,20251122051251_1_4x8c,1,study,key_press,m,,,
2025-11-22T05:13:33.575869,1,20251122051251_1_4x8c,1,study,key_press,c,,,
2025-11-22T05:13:34.038154,1,20251122051251_1_4x8c,1,study,key_press,f,,,
2025-11-22T05:13:34.781472,1,20251122051251_1_4x8c,1,study,key_press,e,,,
2025-11-22T05:13:35.479029,1,20251122051251_1_4x8c,1,study,key_press,f,,,
2025-11-22T05:13:35.944780,1,20251122051251_1_4x8c,1,study,key_press,h,,,
2025-11-22T05:13:36.396334,1,20251122051251_1_4x8c,1,study,key_press,s,,,
2025-11-22T05:13:36.809721,1,20251122051251_1_4x8c,1,study,key_press,w,,,
2025-11-22T05:13:37.961692,1,20251122051251_1_4x8c,1,study,key_press,n,,,
2025-11-22T05:13:38.406913,1,20251122051251_1_4x8c,1,study,key_press,x,,,
2025-11-22T05:13:38.894881,1,20251122051251_1_4x8c,1,study,key_press,g,,,
2025-11-22T05:13:39.401191,1,20251122051251_1_4x8c,1,study,key_press,j,,,
2025-11-22T05:13:39.833504,1,20251122051251_1_4x8c,1,study,key_press,y,,,
2025-11-22T05:13:40.098461,1,20251122051251_1_4x8c,1,study,key_press,e,,,
2025-11-22T05:13:40.537207,1,20251122051251_1_4x8c,1,study,key_press,g,,,
2025-11-22T05:13:40.928421,1,20251122051251_1_4x8c,1,study,key_press,s,,,
2025-11-22T05:13:41.247051,1,20251122051251_1_4x8c,1,study,key_press,f,,,
2025-11-22T05:13:41.441720,1,20251122051251_1_4x8c,1,study,key_press,g,,,
2025-11-22T05:13:41.845539,1,20251122051251_1_4x8c,1,study,key_press,e,,,
2025-11-22T05:13:42.664314,1,20251122051251_1_4x8c,1,study,key_press,Key.alt_l,,,
2025-11-22T05:13:42.736044,1,20251122051251_1_4x8c,1,study,key_press,Key.tab,,,
2025-11-22T05:13:44.351900,1,20251122051251_1_4x8c,1,study,mouse_down,,Button.left,821,487
2025-11-22T05:13:44.439906,1,20251122051251_1_4x8c,1,study,mouse_up,,Button.left,821,487
2025-11-22T05:21:40.868039,1,20251122052137_1_3y8c,1,study,mouse_down,,Button.left,1609,431
2025-11-22T05:21:41.516046,1,20251122052137_1_3y8c,1,study,mouse_up,,Button.left,1564,436
2025-11-22T05:21:48.860234,1,20251122052137_1_3y8c,1,study,mouse_down,,Button.left,748,1054
2025-11-22T05:21:48.969061,1,20251122052137_1_3y8c,1,study,mouse_up,,Button.left,748,1054
2025-11-22T05:21:49.851329,1,20251122052137_1_3y8c,1,study,mouse_scroll,,,839,417
2025-11-22T05:21:49.875874,1,20251122052137_1_3y8c,1,study,mouse_scroll,,,839,417
2025-11-22T05:21:50.459424,1,20251122052137_1_3y8c,1,study,mouse_down,,Button.left,766,310
2025-11-22T05:21:50.519287,1,20251122052137_1_3y8c,1,study,mouse_up,,Button.left,766,310
2025-11-22T05:21:52.280554,1,20251122052137_1_3y8c,1,study,mouse_down,,Button.left,1907,505
2025-11-22T05:21:52.923827,1,20251122052137_1_3y8c,1,study,mouse_up,,Button.left,1912,620
2025-11-22T05:21:53.087484,1,20251122052137_1_3y8c,1,study,mouse_down,,Button.left,1139,543
2025-11-22T05:21:53.215875,1,20251122052137_1_3y8c,1,study,mouse_up,,Button.left,1139,543
2025-11-22T05:21:53.881699,1,20251122052137_1_3y8c,1,study,key_press,Key.enter,,,
2025-11-22T05:21:54.084816,1,20251122052137_1_3y8c,1,study,key_press,Key.enter,,,
2025-11-22T05:21:54.220856,1,20251122052137_1_3y8c,1,study,key_press,Key.enter,,,
2025-11-22T05:21:54.903301,1,20251122052137_1_3y8c,1,study,key_press,v,,,
2025-11-22T05:21:55.620323,1,20251122052137_1_3y8c,1,study,key_press,x,,,
2025-11-22T05:21:55.806557,1,20251122052137_1_3y8c,1,study,key_press,r,,,
2025-11-22T05:21:56.054417,1,20251122052137_1_3y8c,1,study,key_press,d,,,
2025-11-22T05:21:56.644254,1,20251122052137_1_3y8c,1,study,key_press,h,,,
2025-11-22T05:21:56.788916,1,20251122052137_1_3y8c,1,study,key_press,o,,,
2025-11-22T05:21:57.945352,1,20251122052137_1_3y8c,1,study,key_press,n,,,
2025-11-22T05:21:58.737072,1,20251122052137_1_3y8c,1,study,key_press,i,,,
2025-11-22T05:21:59.110389,1,20251122052137_1_3y8c,1,study,key_press,j,,,
2025-11-22T05:22:00.300106,1,20251122052137_1_3y8c,1,study,key_press,u,,,
2025-11-22T05:22:01.085182,1,20251122052137_1_3y8c,1,study,key_press,g,,,
2025-11-22T05:22:02.504530,1,20251122052137_1_3y8c,1,study,key_press,c,,,
2025-11-22T05:22:02.905886,1,20251122052137_1_3y8c,1,study,key_press,n,,,
2025-11-22T05:22:03.417852,1,20251122052137_1_3y8c,1,study,key_press,d,,,
2025-11-22T05:22:03.853732,1,20251122052137_1_3y8c,1,study,key_press,e,,,
2025-11-22T05:22:04.290114,1,20251122052137_1_3y8c,1,study,key_press,d,,,
2025-11-22T05:22:04.824689,1,20251122052137_1_3y8c,1,study,key_press,w,,,
2025-11-22T05:22:05.375814,1,20251122052137_1_3y8c,1,study,key_press,d,,,
2025-11-22T05:22:05.861570,1,20251122052137_1_3y8c,1,study,key_press,c,,,
2025-11-22T05:22:05.927796,1,20251122052137_1_3y8c,1,study,key_press,v,,,
2025-11-22T05:22:07.705289,1,20251122052137_1_3y8c,1,study,key_press,m,,,
2025-11-22T05:22:08.417167,1,20251122052137_1_3y8c,1,study,key_press,",",,,
2025-11-22T05:22:09.426904,1,20251122052137_1_3y8c,1,study,key_press,g,,,
2025-11-22T05:22:10.147150,1,20251122052137_1_3y8c,1,study,key_press,v,,,
2025-11-22T05:22:10.695564,1,20251122052137_1_3y8c,1,study,key_press,j,,,
2025-11-22T05:22:11.340085,1,20251122052137_1_3y8c,1,study,key_press,i,,,
2025-11-22T05:22:11.775796,1,20251122052137_1_3y8c,1,study,key_press,h,,,
2025-11-22T05:22:12.418422,1,20251122052137_1_3y8c,1,study,key_press,v,,,
2025-11-22T05:22:13.105226,1,20251122052137_1_3y8c,1,study,key_press,c,,,
2025-11-22T05:22:14.202831,1,20251122052137_1_3y8c,1,study,key_press,n,,,
2025-11-22T05:22:15.043430,1,20251122052137_1_3y8c,1,study,key_press,c,,,
2025-11-22T05:22:15.613912,1,20251122052137_1_3y8c,1,study,key_press,v,,,
2025-11-22T05:22:16.033528,1,20251122052137_1_3y8c,1,study,key_press,g,,,
2025-11-22T05:22:16.463939,1,20251122052137_1_3y8c,1,study,key_press,t,,,
2025-11-22T05:22:17.180947,1,20251122052137_1_3y8c,1,study,key_press,r,,,
2025-11-22T05:22:18.281241,1,20251122052137_1_3y8c,1,study,key_press,y,,,
2025-11-22T05:22:19.395948,1,20251122052137_1_3y8c,1,study,key_press,u,,,
2025-11-22T05:22:20.709693,1,20251122052137_1_3y8c,1,study,key_press,b,,,
2025-11-22T05:22:23.881712,1,20251122052137_1_3y8c,1,study,key_press,n,,,
2025-11-22T05:22:25.081202,1,20251122052137_1_3y8c,1,study,key_press,j,,,
2025-11-22T05:22:25.675176,1,20251122052137_1_3y8c,1,study,key_press,c,,,
2025-11-22T05:22:26.290576,1,20251122052137_1_3y8c,1,study,key_press,f,,,
2025-11-22T05:22:27.037154,1,20251122052137_1_3y8c,1,study,key_press,z,,,
2025-11-22T05:22:27.578936,1,20251122052137_1_3y8c,1,study,key_press,s,,,
2025-11-22T05:22:28.070997,1,20251122052137_1_3y8c,1,study,key_press,e,,,
2025-11-22T05:22:28.836799,1,20251122052137_1_3y8c,1,study,key_press,c,,,
2025-11-22T05:22:29.406390,1,20251122052137_1_3y8c,1,study,key_press,f,,,
2025-11-22T05:22:30.392662,1,20251122052137_1_3y8c,1,study,key_press,t,,,
2025-11-22T05:22:31.447420,1,20251122052137_1_3y8c,1,study,key_press,c,,,
2025-11-22T05:22:32.350277,1,20251122052137_1_3y8c,1,study,key_press,v,,,
2025-11-22T05:22:32.749088,1,20251122052137_1_3y8c,1,study,key_press,g,,,
2025-11-22T05:22:33.646154,1,20251122052137_1_3y8c,1,study,key_press,y,,,
2025-11-22T05:22:34.335166,1,20251122052137_1_3y8c,1,study,key_press,g,,,
2025-11-22T05:22:35.018265,1,20251122052137_1_3y8c,1,study,key_press,c,,,
2025-11-22T05:22:35.549065,1,20251122052137_1_3y8c,1,study,key_press,d,,,
2025-11-22T05:22:36.104896,1,20251122052137_1_3y8c,1,study,key_press,t,,,
2025-11-22T05:22:37.106028,1,20251122052137_1_3y8c,1,study,key_press,b,,,
2025-11-22T05:22:37.437741,1,20251122052137_1_3y8c,1,study,key_press,h,,,
2025-11-22T05:22:37.865666,1,20251122052137_1_3y8c,1,study,key_press,u,,,
2025-11-22T05:22:39.144613,1,20251122052137_1_3y8c,1,study,key_press,b,,,
2025-11-22T05:22:39.513686,1,20251122052137_1_3y8c,1,study,key_press,h,,,
2025-11-22T05:22:40.375755,1,20251122052137_1_3y8c,1,study,key_press,u,,,
2025-11-22T05:22:41.482884,1,20251122052137_1_3y8c,1,study,key_press,b,,,
2025-11-22T05:22:41.975545,1,20251122052137_1_3y8c,1,study,key_press,h,,,
2025-11-22T05:22:43.076126,1,20251122052137_1_3y8c,1,study,mouse_down,,Button.left,1139,529
2025-11-22T05:22:44.380306,1,20251122052137_1_3y8c,1,study,mouse_up,,Button.left,368,390
2025-11-22T05:22:44.825265,1,20251122052137_1_3y8c,1,study,key_press,Key.backspace,,,
2025-11-22T05:22:45.121452,1,20251122052137_1_3y8c,1,study,key_press,Key.ctrl_l,,,
2025-11-22T05:22:45.246192,1,20251122052137_1_3y8c,1,study,key_press,,,,
2025-11-22T05:22:45.480778,1,20251122052137_1_3y8c,1,study,key_press,Key.alt_l,,,
2025-11-22T05:22:45.566628,1,20251122052137_1_3y8c,1,study,key_press,Key.tab,,,
2025-11-22T05:22:46.743980,1,20251122052137_1_3y8c,1,study,mouse_down,,Button.left,1097,463
2025-11-22T05:22:46.816126,1,20251122052137_1_3y8c,1,study,mouse_up,,Button.left,1097,463
2025-11-22T05:37:25.775228,1,20251122053714_1_v45a,1,study,mouse_down,,Button.left,772,1065
2025-11-22T05:37:25.807539,1,20251122053714_1_v45a,1,study,mouse_up,,Button.left,772,1065
2025-11-22T05:37:26.207543,1,20251122053714_1_v45a,1,study,mouse_scroll,,,756,749
2025-11-22T05:37:26.232101,1,20251122053714_1_v45a,1,study,mouse_scroll,,,756,749
2025-11-22T05:37:26.247956,1,20251122053714_1_v45a,1,study,mouse_scroll,,,756,749
2025-11-22T05:37:26.255487,1,20251122053714_1_v45a,1,study,mouse_scroll,,,756,749
2025-11-22T05:37:26.263496,1,20251122053714_1_v45a,1,study,mouse_scroll,,,756,749
2025-11-22T05:37:26.272048,1,20251122053714_1_v45a,1,study,mouse_scroll,,,756,749
2025-11-22T05:37:26.288109,1,20251122053714_1_v45a,1,study,mouse_scroll,,,756,749
2025-11-22T05:37:27.623593,1,20251122053714_1_v45a,1,study,mouse_scroll,,,726,886
2025-11-22T05:37:27.695984,1,20251122053714_1_v45a,1,study,mouse_scroll,,,726,886
2025-11-22T05:37:27.847589,1,20251122053714_1_v45a,1,study,mouse_scroll,,,731,885
2025-11-22T05:37:28.000516,1,20251122053714_1_v45a,1,study,mouse_scroll,,,739,885
2025-11-22T05:37:28.032078,1,20251122053714_1_v45a,1,study,mouse_scroll,,,743,887
2025-11-22T05:37:28.080222,1,20251122053714_1_v45a,1,study,mouse_scroll,,,749,892
2025-11-22T05:37:28.537615,1,20251122053714_1_v45a,1,study,mouse_scroll,,,768,904
2025-11-22T05:37:31.316871,1,20251122053714_1_v45a,1,study,mouse_down,,Button.left,1014,589
2025-11-22T05:37:31.381032,1,20251122053714_1_v45a,1,study,mouse_up,,Button.left,1014,589
2025-11-22T05:37:31.584021,1,20251122053714_1_v45a,1,study,mouse_scroll,,,996,588
2025-11-22T05:37:31.600027,1,20251122053714_1_v45a,1,study,mouse_scroll,,,994,588
2025-11-22T05:37:31.608984,1,20251122053714_1_v45a,1,study,mouse_scroll,,,993,588
2025-11-22T05:37:31.611948,1,20251122053714_1_v45a,1,study,mouse_scroll,,,992,588
2025-11-22T05:37:31.623763,1,20251122053714_1_v45a,1,study,mouse_scroll,,,992,588
2025-11-22T05:37:31.632199,1,20251122053714_1_v45a,1,study,mouse_scroll,,,992,588
2025-11-22T05:37:31.847527,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:31.872391,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:31.879962,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:31.887956,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:31.896122,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:31.904139,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:31.911346,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.139732,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.155942,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.164068,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.171877,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.179791,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.188232,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.196125,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.203839,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.427400,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.448125,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.463934,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.471672,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.476211,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.483920,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.491845,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.499911,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.715762,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.744022,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.752507,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.760613,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.767383,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.776330,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.784121,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:32.788150,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:33.132365,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:33.159721,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:33.175576,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:33.191874,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:33.216280,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:33.633698,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:33.713784,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:33.760232,1,20251122053714_1_v45a,1,study,mouse_scroll,,,990,588
2025-11-22T05:37:33.791989,1,20251122053714_1_v45a,1,study,mouse_scroll,,,987,588
2025-11-22T05:37:33.823873,1,20251122053714_1_v45a,1,study,mouse_scroll,,,986,588
2025-11-22T05:37:33.851942,1,20251122053714_1_v45a,1,study,mouse_scroll,,,985,588
2025-11-22T05:37:33.899796,1,20251122053714_1_v45a,1,study,mouse_down,,Button.left,961,518
2025-11-22T05:37:33.931749,1,20251122053714_1_v45a,1,study,mouse_up,,Button.left,961,518
2025-11-22T05:37:34.380227,1,20251122053714_1_v45a,1,study,mouse_scroll,,,958,518
2025-11-22T05:37:34.411627,1,20251122053714_1_v45a,1,study,mouse_scroll,,,958,518
2025-11-22T05:37:34.452534,1,20251122053714_1_v45a,1,study,mouse_scroll,,,959,527
2025-11-22T05:37:36.292339,1,20251122053714_1_v45a,1,study,key_press,d,,,
2025-11-22T05:37:36.410500,1,20251122053714_1_v45a,1,study,key_press,u,,,
2025-11-22T05:37:36.634315,1,20251122053714_1_v45a,1,study,key_press,r,,,
2025-11-22T05:37:36.711060,1,20251122053714_1_v45a,1,study,key_press,l,,,
2025-11-22T05:37:36.876954,1,20251122053714_1_v45a,1,study,key_press,t,,,
2025-11-22T05:37:36.948285,1,20251122053714_1_v45a,1,study,key_press,j,,,
2025-11-22T05:37:37.243643,1,20251122053714_1_v45a,1,study,key_press,e,,,
2025-11-22T05:37:37.326789,1,20251122053714_1_v45a,1,study,key_press,h,,,
2025-11-22T05:37:37.398737,1,20251122053714_1_v45a,1,study,key_press,Key.space,,,
2025-11-22T05:37:37.663776,1,20251122053714_1_v45a,1,study,key_press,a,,,
2025-11-22T05:37:37.736202,1,20251122053714_1_v45a,1,study,key_press,n,,,
2025-11-22T05:37:37.857902,1,20251122053714_1_v45a,1,study,key_press,s,,,
2025-11-22T05:37:38.094354,1,20251122053714_1_v45a,1,study,key_press,w,,,
2025-11-22T05:37:38.166079,1,20251122053714_1_v45a,1,study,key_press,p,,,
2025-11-22T05:37:38.326641,1,20251122053714_1_v45a,1,study,key_press,r,,,
2025-11-22T05:37:38.404005,1,20251122053714_1_v45a,1,study,key_press,k,,,
2025-11-22T05:37:38.464608,1,20251122053714_1_v45a,1,study,key_press,Key.space,,,
2025-11-22T05:37:38.705379,1,20251122053714_1_v45a,1,study,key_press,q,,,
2025-11-22T05:37:38.880141,1,20251122053714_1_v45a,1,study,key_press,k,,,
2025-11-22T05:37:39.126328,1,20251122053714_1_v45a,1,study,key_press,f,,,
2025-11-22T05:37:39.355098,1,20251122053714_1_v45a,1,study,key_press,t,,,
2025-11-22T05:37:39.355597,1,20251122053714_1_v45a,1,study,key_press,o,,,
2025-11-22T05:37:39.356598,1,20251122053714_1_v45a,1,study,key_press,d,,,
2025-11-22T05:37:39.516911,1,20251122053714_1_v45a,1,study,key_press,g,,,
2025-11-22T05:37:39.622631,1,20251122053714_1_v45a,1,study,key_press,o,,,
2025-11-22T05:37:39.691412,1,20251122053714_1_v45a,1,study,key_press,Key.shift,,,
2025-11-22T05:37:39.760044,1,20251122053714_1_v45a,1,study,key_press,T,,,
2025-11-22T05:37:40.078018,1,20251122053714_1_v45a,1,study,key_press,s,,,
2025-11-22T05:37:40.182792,1,20251122053714_1_v45a,1,study,key_press,m,,,
2025-11-22T05:37:40.283390,1,20251122053714_1_v45a,1,study,key_press,s,,,
2025-11-22T05:37:40.472357,1,20251122053714_1_v45a,1,study,key_press,e,,,
2025-11-22T05:37:40.549688,1,20251122053714_1_v45a,1,study,key_press,p,,,
2025-11-22T05:37:40.632570,1,20251122053714_1_v45a,1,study,key_press,Key.space,,,
2025-11-22T05:37:40.900239,1,20251122053714_1_v45a,1,study,key_press,w,,,
2025-11-22T05:37:41.189009,1,20251122053714_1_v45a,1,study,key_press,Key.backspace,,,
2025-11-22T05:37:41.289279,1,20251122053714_1_v45a,1,study,key_press,e,,,
2025-11-22T05:37:41.439949,1,20251122053714_1_v45a,1,study,key_press,o,,,
2025-11-22T05:37:41.656532,1,20251122053714_1_v45a,1,study,key_press,c,,,
2025-11-22T05:37:41.719249,1,20251122053714_1_v45a,1,study,key_press,p,,,
2025-11-22T05:37:42.025371,1,20251122053714_1_v45a,1,study,key_press,d,,,
2025-11-22T05:37:42.044276,1,20251122053714_1_v45a,1,study,key_press,j,,,
2025-11-22T05:37:42.204891,1,20251122053714_1_v45a,1,study,key_press,Key.shift,,,
2025-11-22T05:37:42.271025,1,20251122053714_1_v45a,1,study,key_press,E,,,
2025-11-22T05:37:42.376708,1,20251122053714_1_v45a,1,study,key_press,J,,,
2025-11-22T05:37:42.509985,1,20251122053714_1_v45a,1,study,key_press,s,,,
2025-11-22T05:37:42.794015,1,20251122053714_1_v45a,1,study,key_press,r,,,
2025-11-22T05:37:42.904938,1,20251122053714_1_v45a,1,study,key_press,j,,,
2025-11-22T05:37:43.074938,1,20251122053714_1_v45a,1,study,key_press,f,,,
2025-11-22T05:37:43.562851,1,20251122053714_1_v45a,1,study,key_press,a,,,
2025-11-22T05:37:43.639484,1,20251122053714_1_v45a,1,study,key_press,n,,,
2025-11-22T05:37:43.805377,1,20251122053714_1_v45a,1,study,key_press,f,,,
2025-11-22T05:37:44.016267,1,20251122053714_1_v45a,1,study,key_press,d,,,
2025-11-22T05:37:44.111812,1,20251122053714_1_v45a,1,study,key_press,j,,,
2025-11-22T05:37:44.270901,1,20251122053714_1_v45a,1,study,key_press,q,,,
2025-11-22T05:37:44.502514,1,20251122053714_1_v45a,1,study,key_press,h,,,
2025-11-22T05:37:44.693151,1,20251122053714_1_v45a,1,study,key_press,h,,,
2025-11-22T05:37:44.693682,1,20251122053714_1_v45a,1,study,key_press,r,,,
2025-11-22T05:37:44.694184,1,20251122053714_1_v45a,1,study,key_press,Key.space,,,
2025-11-22T05:37:44.811210,1,20251122053714_1_v45a,1,study,key_press,l,,,
2025-11-22T05:37:45.117012,1,20251122053714_1_v45a,1,study,key_press,v,,,
2025-11-22T05:37:45.380619,1,20251122053714_1_v45a,1,study,key_press,d,,,
2025-11-22T05:37:45.447724,1,20251122053714_1_v45a,1,study,key_press,m,,,
2025-11-22T05:37:45.613986,1,20251122053714_1_v45a,1,study,key_press,s,,,
2025-11-22T05:37:45.841637,1,20251122053714_1_v45a,1,study,key_press,r,,,
2025-11-22T05:37:45.947665,1,20251122053714_1_v45a,1,study,key_press,j,,,
2025-11-22T05:37:46.058238,1,20251122053714_1_v45a,1,study,key_press,f,,,
2025-11-22T05:37:46.241189,1,20251122053714_1_v45a,1,study,key_press,Key.shift,,,
2025-11-22T05:37:46.302124,1,20251122053714_1_v45a,1,study,key_press,R,,,
2025-11-22T05:37:46.401658,1,20251122053714_1_v45a,1,study,key_press,K,,,
2025-11-22T05:37:46.473289,1,20251122053714_1_v45a,1,study,key_press,Key.space,,,
2025-11-22T05:37:46.634258,1,20251122053714_1_v45a,1,study,key_press,w,,,
2025-11-22T05:37:46.785267,1,20251122053714_1_v45a,1,study,key_press,l,,,
2025-11-22T05:37:46.912299,1,20251122053714_1_v45a,1,study,key_press,s,,,
2025-11-22T05:37:47.143866,1,20251122053714_1_v45a,1,study,key_press,Key.shift,,,
2025-11-22T05:37:47.271542,1,20251122053714_1_v45a,1,study,key_press,W,,,
2025-11-22T05:37:47.332040,1,20251122053714_1_v45a,1,study,key_press,K,,,
