timestamp,user_id,session_id,usage_index,task_label,process_name,window_title,exe_path
2025-11-23T08:42:01.170835,1,20251123084145_1_vp4p,1,study,Code.exe,● mypage.html - monitor-sketcher - Visual Studio Code,C:\Users\TAE HEE\AppData\Local\Programs\Microsoft VS Code\Code.exe
2025-11-23T08:42:32.310672,1,20251123084145_1_vp4p,1,study,explorer.exe,,C:\Windows\explorer.exe
2025-11-23T08:42:33.332230,1,20251123084145_1_vp4p,1,study,chrome.exe,수요웹툰 : 네이버웹툰 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T08:42:36.457515,1,20251123084145_1_vp4p,1,study,chrome.exe,Instagram - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T08:42:40.098486,1,20251123084145_1_vp4p,1,study,chrome.exe,(1) Instagram - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T08:42:41.132616,1,20251123084145_1_vp4p,1,study,chrome.exe,(1) Instagram • 메시지 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T08:42:46.413668,1,20251123084145_1_vp4p,1,study,chrome.exe,Instagram • 메시지 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T08:43:03.717984,1,20251123084145_1_vp4p,1,study,chrome.exe,Instagram - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T08:43:05.331228,1,20251123084145_1_vp4p,1,study,explorer.exe,,C:\Windows\explorer.exe
2025-11-23T08:43:06.378068,1,20251123084145_1_vp4p,1,study,chrome.exe,Monitor Sketcher · 검사 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T13:52:21.664025,1,20251123135221_1_gmkk,1,webtoon,chrome.exe,Monitor Sketcher · 검사 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T17:45:03.507112,1,20251123174503_1_qq84,1,study,chrome.exe,Monitor Sketcher · 검사 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T17:45:07.253020,1,20251123174503_1_qq84,1,study,chrome.exe,문제 해결 방법 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T17:45:08.790614,1,20251123174503_1_qq84,1,study,chrome.exe,Monitor Sketcher · 검사 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T17:45:55.503333,1,20251123174555_1_l4rt,2,study,chrome.exe,Monitor Sketcher · 검사 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
2025-11-23T17:46:06.386473,1,20251123174555_1_l4rt,2,study,Code.exe,test.html - monitor-sketcher - Visual Studio Code,C:\Users\TAE HEE\AppData\Local\Programs\Microsoft VS Code\Code.exe
2025-11-23T17:46:10.033015,1,20251123174555_1_l4rt,2,study,Code.exe,● test.html - monitor-sketcher - Visual Studio Code,C:\Users\TAE HEE\AppData\Local\Programs\Microsoft VS Code\Code.exe
2025-11-23T17:46:40.690130,1,20251123174555_1_l4rt,2,study,explorer.exe,작업 전환,C:\Windows\explorer.exe
2025-11-23T17:46:41.248368,1,20251123174555_1_l4rt,2,study,chrome.exe,Monitor Sketcher · 검사 - Chrome,C:\Program Files\Google\Chrome\Application\chrome.exe
