timestamp,user_id,session_id,usage_index,task_label,filename
2025-11-22T05:37:22.885836,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053722_017_0002.png
2025-11-22T05:37:26.112414,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053725_093_0003.png
2025-11-22T05:37:28.736553,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053728_289_0004.png
2025-11-22T05:37:31.381032,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053730_916_0005.png
2025-11-22T05:37:33.977105,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053733_571_0006.png
2025-11-22T05:37:36.693908,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053736_195_0007.png
2025-11-22T05:37:39.354397,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053738_895_0008.png
2025-11-22T05:37:42.025371,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053741_547_0009.png
2025-11-22T05:37:44.642740,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053744_221_0010.png
2025-11-22T05:37:47.355134,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053746_864_0011.png
2025-11-22T05:37:50.001222,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053749_568_0012.png
2025-11-22T05:37:52.627927,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053752_247_0013.png
2025-11-22T05:37:55.229568,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053754_827_0014.png
2025-11-22T05:37:57.886977,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053757_467_0015.png
2025-11-22T05:38:00.479476,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053800_089_0016.png
2025-11-22T05:38:03.121892,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053802_706_0017.png
2025-11-22T05:38:05.758008,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053805_330_0018.png
2025-11-22T05:38:08.344686,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053807_970_0019.png
2025-11-22T05:38:10.996589,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053810_556_0020.png
2025-11-22T05:38:13.553222,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053813_185_0021.png
2025-11-22T05:38:16.584400,1,20251122053714_1_v45a,1,study,user1_sess20251122053714_1_v45a_run1_20251122_053815_770_0022.png
2025-11-22T05:38:42.341860,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053841_391_0000.png
2025-11-22T05:38:44.921711,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053844_532_0001.png
2025-11-22T05:38:47.217618,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053847_122_0002.png
2025-11-22T05:38:49.556394,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053849_448_0003.png
2025-11-22T05:38:51.890862,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053851_798_0004.png
2025-11-22T05:38:54.217319,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053854_112_0005.png
2025-11-22T05:38:56.544485,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053856_429_0006.png
2025-11-22T05:38:58.911918,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053858_786_0007.png
2025-11-22T05:39:01.201789,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053901_099_0008.png
2025-11-22T05:39:03.547428,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053903_420_0009.png
2025-11-22T05:39:06.045414,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053905_784_0010.png
2025-11-22T05:39:08.683578,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053908_246_0011.png
2025-11-22T05:39:11.274232,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053910_873_0012.png
2025-11-22T05:39:13.866638,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053913_474_0013.png
2025-11-22T05:39:16.416357,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053916_056_0014.png
2025-11-22T05:39:19.061144,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053918_592_0015.png
2025-11-22T05:39:21.651561,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053921_245_0016.png
2025-11-22T05:39:24.286496,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053923_854_0017.png
2025-11-22T05:39:26.959235,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053926_491_0018.png
2025-11-22T05:39:29.562054,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053929_159_0019.png
2025-11-22T05:39:32.140940,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053931_803_0020.png
2025-11-22T05:39:34.682814,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053934_330_0021.png
2025-11-22T05:39:37.334174,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053936_883_0022.png
2025-11-22T05:39:39.897656,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053939_508_0023.png
2025-11-22T05:39:42.519132,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053942_116_0024.png
2025-11-22T05:39:45.121505,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053944_722_0025.png
2025-11-22T05:39:47.802558,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053947_378_0026.png
2025-11-22T05:39:50.395416,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053949_992_0027.png
2025-11-22T05:39:52.989971,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053952_617_0028.png
2025-11-22T05:39:55.583438,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053955_199_0029.png
2025-11-22T05:39:58.207113,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_053957_777_0030.png
2025-11-22T05:40:00.791580,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_054000_402_0031.png
2025-11-22T05:40:03.385015,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_054003_036_0032.png
2025-11-22T05:40:06.080464,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_054005_583_0033.png
2025-11-22T05:40:09.330463,1,20251122053841_1_e7ck,2,study,user1_sess20251122053841_1_e7ck_run2_20251122_054008_344_0034.png
2025-11-22T05:55:30.595069,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055528_162_0000.png
2025-11-22T05:55:33.800875,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055532_784_0001.png
2025-11-22T05:55:37.291102,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055536_030_0002.png
2025-11-22T05:55:40.898035,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055539_532_0003.png
2025-11-22T05:55:43.615563,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055543_100_0004.png
2025-11-22T05:55:46.272666,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055545_820_0005.png
2025-11-22T05:55:48.883050,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055548_453_0006.png
2025-11-22T05:55:51.580011,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055551_083_0007.png
2025-11-22T05:55:54.294769,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055553_801_0008.png
2025-11-22T05:55:56.988371,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055556_505_0009.png
2025-11-22T05:55:59.629111,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055559_204_0010.png
2025-11-22T05:56:02.266725,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055601_869_0011.png
2025-11-22T05:56:04.883582,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055604_467_0012.png
2025-11-22T05:56:07.491748,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055607_114_0013.png
2025-11-22T05:56:10.083652,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055609_664_0014.png
2025-11-22T05:56:12.738031,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055612_304_0015.png
2025-11-22T05:56:15.367775,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055614_963_0016.png
2025-11-22T05:56:17.979156,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055617_576_0017.png
2025-11-22T05:56:20.622080,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055620_185_0018.png
2025-11-22T05:56:23.225012,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055622_835_0019.png
2025-11-22T05:56:25.773459,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055625_413_0020.png
2025-11-22T05:56:28.366089,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055627_984_0021.png
2025-11-22T05:56:30.999059,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055630_580_0022.png
2025-11-22T05:56:33.645373,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055633_224_0023.png
2025-11-22T05:56:36.254810,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055635_837_0024.png
2025-11-22T05:56:38.902708,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055638_452_0025.png
2025-11-22T05:56:41.491641,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055641_098_0026.png
2025-11-22T05:56:44.152269,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055643_709_0027.png
2025-11-22T05:56:46.779273,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055646_357_0028.png
2025-11-22T05:56:49.430589,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055648_980_0029.png
2025-11-22T05:56:52.042415,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055651_647_0030.png
2025-11-22T05:56:54.679466,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055654_253_0031.png
2025-11-22T05:56:57.313598,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055656_869_0032.png
2025-11-22T05:56:59.883097,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055659_512_0033.png
2025-11-22T05:57:02.549096,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055702_112_0034.png
2025-11-22T05:57:05.645998,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055704_756_0035.png
2025-11-22T05:57:08.251761,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055707_846_0036.png
2025-11-22T05:57:10.633011,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055710_485_0037.png
2025-11-22T05:57:13.137706,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055712_896_0038.png
2025-11-22T05:57:15.580470,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055715_363_0039.png
2025-11-22T05:57:18.458952,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055717_827_0040.png
2025-11-22T05:57:21.284193,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055720_687_0041.png
2025-11-22T05:57:23.724798,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055723_530_0042.png
2025-11-22T05:57:26.228751,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055726_025_0043.png
2025-11-22T05:57:28.736841,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055728_501_0044.png
2025-11-22T05:57:31.366005,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055731_022_0045.png
2025-11-22T05:57:34.198249,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055733_608_0046.png
2025-11-22T05:57:36.960733,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055736_411_0047.png
2025-11-22T05:57:39.391393,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055739_192_0048.png
2025-11-22T05:57:41.922059,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055741_712_0049.png
2025-11-22T05:57:44.506327,1,20251122055528_1_hj19,1,study,user1_sess20251122055528_1_hj19_run1_20251122_055744_233_0050.png
2025-11-22T05:58:16.843536,1,20251122055815_1_fmr5,2,study,user1_sess20251122055815_1_fmr5_run2_20251122_055815_969_0000.png
2025-11-22T06:01:52.510786,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060151_115_0000.png
2025-11-22T06:01:55.174457,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060154_667_0001.png
2025-11-22T06:01:57.929866,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060157_340_0002.png
2025-11-22T06:02:00.637762,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060200_116_0003.png
2025-11-22T06:02:03.170905,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060202_777_0004.png
2025-11-22T06:02:05.817424,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060205_372_0005.png
2025-11-22T06:02:08.470984,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060208_020_0006.png
2025-11-22T06:02:11.099578,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060210_647_0007.png
2025-11-22T06:02:13.733236,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060213_297_0008.png
2025-11-22T06:02:16.379461,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060215_960_0009.png
2025-11-22T06:02:18.992105,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060218_587_0010.png
2025-11-22T06:02:21.571229,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060221_180_0011.png
2025-11-22T06:02:24.190397,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060223_785_0012.png
2025-11-22T06:02:26.733173,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060226_387_0013.png
2025-11-22T06:02:29.273947,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060228_938_0014.png
2025-11-22T06:02:31.803101,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060231_465_0015.png
2025-11-22T06:02:34.352705,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060234_042_0016.png
2025-11-22T06:02:36.869661,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060236_543_0017.png
2025-11-22T06:02:39.384906,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060239_087_0018.png
2025-11-22T06:02:41.941682,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060241_586_0019.png
2025-11-22T06:02:44.454576,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060244_141_0020.png
2025-11-22T06:02:46.961208,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060246_677_0021.png
2025-11-22T06:02:49.466671,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060249_152_0022.png
2025-11-22T06:02:52.008475,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060251_667_0023.png
2025-11-22T06:02:54.479118,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060254_260_0024.png
2025-11-22T06:02:56.944439,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060256_684_0025.png
2025-11-22T06:02:59.479233,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060259_154_0026.png
2025-11-22T06:03:01.990439,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060301_672_0027.png
2025-11-22T06:03:04.542141,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060304_201_0028.png
2025-11-22T06:03:07.159033,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060306_744_0029.png
2025-11-22T06:03:09.691829,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060309_351_0030.png
2025-11-22T06:03:12.240360,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060311_882_0031.png
2025-11-22T06:03:14.863245,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060314_428_0032.png
2025-11-22T06:03:17.397999,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060317_077_0033.png
2025-11-22T06:03:19.956755,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060319_621_0034.png
2025-11-22T06:03:22.477158,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060322_155_0035.png
2025-11-22T06:03:25.239582,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060324_699_0036.png
2025-11-22T06:03:27.910262,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060327_418_0037.png
2025-11-22T06:03:30.642214,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060330_129_0038.png
2025-11-22T06:03:33.401778,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060332_843_0039.png
2025-11-22T06:03:36.232451,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060335_597_0040.png
2025-11-22T06:03:39.028440,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060338_437_0041.png
2025-11-22T06:03:41.742903,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060341_271_0042.png
2025-11-22T06:03:44.421026,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060343_951_0043.png
2025-11-22T06:03:47.114840,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060346_618_0044.png
2025-11-22T06:03:49.827281,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060349_318_0045.png
2025-11-22T06:03:52.478810,1,20251122060150_1_bgm5,1,study,user1_sess20251122060150_1_bgm5_run1_20251122_060352_028_0046.png
